user,is_anonymous,num_edits,added_words,deleted_words,changed_words,reverts_done,num_added_on_users,num_deleted_from_users,num_edited_after_users,num_reverted_users,num_reverted_by_users,vandal_label,deletion_ratio,aggression_ratio,community_rejection,revert_ratio
Depevlad,0,1,0,14,0,0,0,1,0,0,0,0,0.9333333333333333,0.5,0.0,0.0
79.2.246.213,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Theo10011,0,2,0,0,0,2,0,0,0,6,1,0,0.0,0.0,1.0,0.6666666666666666
M.Sunshine,0,6,6,4,2,5,1,1,2,12,4,0,0.3076923076923077,0.14285714285714285,0.8,0.7142857142857143
131.191.71.148,1,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
212.85.186.89,1,1,1,0,0,0,1,0,0,0,6,0,0.0,0.0,3.0,0.0
Taiohae,0,1,2,4,2,0,0,0,1,0,0,0,0.4444444444444444,0.0,0.0,0.0
71.175.27.120,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
RMCreed,0,1,0,2,0,0,0,1,0,0,0,0,0.6666666666666666,0.5,0.0,0.0
George Miquilena,0,1,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
121.217.174.16,1,1,2,2,2,0,0,0,1,0,0,0,0.2857142857142857,0.0,0.0,0.0
Rosser1954,0,2,13,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0
138.162.0.43,1,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
142.68.161.120,1,1,1,1,1,0,0,0,1,0,3,0,0.25,0.0,1.5,0.0
182.179.95.110,1,1,5,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
UrbanNerd,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Irishlady85,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
193.0.60.109,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
69.250.171.249,1,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.5
Ihaveahax,0,7,2,10,0,2,2,3,0,8,0,0,0.7692307692307693,0.375,0.0,0.25
Jonneeo,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Blake222,0,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
Recury,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Breawycker public,0,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
200.82.157.106,1,1,3,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
164.104.244.71,1,1,7,0,0,0,1,0,0,0,4,1,0.0,0.0,2.0,0.0
Sdaddycool,0,1,89,273,89,0,0,0,1,0,3,1,0.6039823008849557,0.0,1.5,0.0
Rick305,0,1,4,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Pushp vashisht,0,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Detroittigersfan,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
194.83.96.36,1,1,2,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Lvivske,0,3,3,0,0,0,2,0,0,0,1,0,0.0,0.0,0.3333333333333333,0.0
71.252.221.71,1,1,42,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
96.55.105.43,1,1,1,1,1,0,0,0,1,0,2,0,0.25,0.0,1.0,0.0
81.235.164.238,1,1,2,2,2,0,0,0,2,0,0,0,0.2857142857142857,0.0,0.0,0.0
Jonathan Levy,0,2,0,1,0,0,0,1,0,0,1,0,0.5,0.3333333333333333,0.5,0.0
80.187.107.134,1,1,3,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Princess Derpy,0,1,0,0,0,1,0,0,0,3,2,0,0.0,0.0,2.0,0.5
Bellatrix121,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
71.195.47.78,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
165.196.0.10,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
76.67.18.192,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Gprobins,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Bmbende,0,1,15,4,4,0,1,0,1,0,0,0,0.16666666666666666,0.0,0.0,0.0
50.92.245.52,1,1,25,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Clee7903,0,1,4,0,0,0,2,0,0,0,1,0,0.0,0.0,0.3333333333333333,0.0
Euphemism,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
217.87.89.105,1,1,0,2,0,0,0,1,0,0,1,0,0.6666666666666666,0.5,0.5,0.0
Selket,0,3,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
222.124.193.132,1,1,6,0,0,0,2,0,0,0,4,0,0.0,0.0,1.3333333333333333,0.0
Faunas,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
85.154.151.223,1,1,4,3,3,0,0,0,1,0,1,0,0.2727272727272727,0.0,0.5,0.0
DanielmatthewEffin,0,2,459,6,6,0,0,0,1,0,4,0,0.012711864406779662,0.0,2.0,0.0
174.119.134.45,1,1,6,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0,0.0
203.171.35.18,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
80.113.163.22,1,1,0,2,0,0,0,1,0,0,0,0,0.6666666666666666,0.5,0.0,0.0
JonasRH,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
188.3.14.195,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
99.50.185.71,1,1,3,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Loveyk,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.5
WebTV3,0,6,11,1,1,1,7,0,1,2,6,0,0.07142857142857142,0.0,0.6666666666666666,0.14285714285714285
OldCar,0,1,270,196,20,8,8,4,1,13,4,0,0.4024640657084189,2.0,0.2857142857142857,4.0
Mutante96,0,1,3,5,0,0,2,2,0,0,6,0,0.5555555555555556,1.0,1.2,0.0
Chicken59,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
176.61.91.146,1,1,1,1,1,0,0,0,1,0,1,0,0.25,0.0,0.5,0.0
216.56.20.194,1,1,6,1,1,0,2,0,1,0,5,1,0.1111111111111111,0.0,1.25,0.0
75.25.58.73,1,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Anarchy12,0,1,3,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Franklyn S'Jeb,0,1,10,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
12.205.204.28,1,1,13,2,2,0,1,0,1,0,1,1,0.1111111111111111,0.0,0.3333333333333333,0.0
24.6.49.105,1,1,6,9,4,0,0,0,2,0,2,1,0.45,0.0,0.6666666666666666,0.0
Androidmids,0,1,31,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
ChrisKil,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
92.18.212.255,1,1,0,19,0,1,0,4,0,1,0,0,0.95,2.0,0.0,0.5
76.202.130.188,1,1,2,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
188.29.37.176,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
MrBook,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.5
A bit iffy,0,6,10,1,0,16,2,1,0,31,16,0,0.08333333333333333,0.14285714285714285,4.0,2.2857142857142856
Ryan kutschke,0,1,0,7261,0,0,0,1,0,0,1,0,0.9998622968879096,0.5,0.5,0.0
121.54.54.39,1,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Ardalan Tomeh,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
Rochellemiddleschool82,0,1,3,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
12.91.94.38,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5
Dwight05 jd,0,1,2,1,1,0,0,0,1,0,0,0,0.2,0.0,0.0,0.0
67.122.139.121,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Peyton411,0,1,3,0,0,0,1,0,0,0,5,1,0.0,0.0,2.5,0.0
Boldra,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
The Scarlet Letter,0,1,0,2,0,0,0,1,0,0,0,0,0.6666666666666666,0.5,0.0,0.0
220.227.75.218,1,1,2,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
A&ofan75,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Insomniacdude,0,1,0,0,0,2,0,0,0,2,3,0,0.0,0.0,3.0,1.0
BadMuroZ,0,1,6,26,0,0,2,2,0,0,7,0,0.7878787878787878,1.0,1.4,0.0
66.9.84.2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Jayron32,0,1,0,0,0,1,0,0,0,1,1,0,0.0,0.0,1.0,0.5
Gilisa,0,2,22,56,0,0,4,3,0,0,0,0,0.7088607594936709,1.0,0.0,0.0
64.61.57.234,1,1,1,0,0,0,1,0,0,0,2,1,0.0,0.0,1.0,0.0
75.144.133.78,1,1,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.5
Daledavey,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
121.54.2.84,1,1,7,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
98.85.193.187,1,1,2,1,1,0,0,0,1,0,5,0,0.2,0.0,2.5,0.0
202.4.115.86,1,1,10,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Glevum,0,2,10,8,8,0,1,0,1,0,0,0,0.2962962962962963,0.0,0.0,0.0
QuickClown,0,1,11,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Looney Guy,0,2,23,1,1,0,1,0,1,0,0,0,0.038461538461538464,0.0,0.0,0.0
75.148.53.97,1,1,12,14,12,0,0,0,1,0,0,0,0.358974358974359,0.0,0.0,0.0
Bbb2007,0,6,4,4,2,1,2,2,2,5,1,0,0.36363636363636365,0.2857142857142857,0.14285714285714285,0.14285714285714285
Nospildoh,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Epthehonest,0,1,0,212,0,0,0,1,0,0,0,0,0.9953051643192489,0.5,0.0,0.0
David Hedlund,0,3,18,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
Anyquestions,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
2.80.222.31,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5
109.149.19.38,1,1,9,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
87.42.88.175,1,1,1,0,0,0,1,0,0,0,3,1,0.0,0.0,1.5,0.0
MoreNet,0,1,7,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Jonathan de Boyne Pollard,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
24.63.165.17,1,1,5,3,3,0,0,0,1,0,4,0,0.25,0.0,2.0,0.0
67.184.20.217,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
203.236.26.247,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
94.6.118.114,1,1,2,1,1,0,0,0,1,0,1,0,0.2,0.0,0.5,0.0
Pamela Miller,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
24.85.64.114,1,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,2.0,0.0
Iainturville1,0,1,13,0,0,1,4,0,0,1,6,0,0.0,0.0,1.2,0.5
Haus,0,1,0,1,0,2,0,1,0,14,3,0,0.5,0.5,1.5,1.0
Kaisaq2010,0,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
2.26.167.157,1,1,11,6,6,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
117.207.68.187,1,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Knopffabrik,0,1,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
68.38.108.242,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Pontoetoe,0,1,5,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Pizzahut2,0,1,0,2,0,0,0,1,0,0,0,0,0.6666666666666666,0.5,0.0,0.0
Medende,0,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Wikipedian1234,0,2,1,0,0,1,1,0,0,1,3,0,0.0,0.0,1.5,0.3333333333333333
81.197.65.119,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Tavrian,0,1,16,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
58.97.192.118,1,1,0,60,0,0,0,1,0,0,5,0,0.9836065573770492,0.5,2.5,0.0
Vanished user 4653274,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Hayesgm,0,2,6,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
IgnorantArmies,0,2,8,1,1,0,1,0,1,0,0,0,0.09090909090909091,0.0,0.0,0.0
Rodimus Rhyme,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Ottocow5,0,1,3,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
Enkyo2,0,1,58,2,2,0,0,0,1,0,0,0,0.031746031746031744,0.0,0.0,0.0
170.65.128.6,1,1,0,3,0,0,0,1,0,0,0,0,0.75,0.5,0.0,0.0
210.94.41.89,1,1,0,12,0,0,0,1,0,0,1,0,0.9230769230769231,0.5,0.5,0.0
217.64.117.2,1,1,9,1,1,0,0,0,1,0,3,1,0.08333333333333333,0.0,1.5,0.0
Chriz123,0,1,1,1,1,0,0,0,1,0,1,0,0.25,0.0,0.5,0.0
Ragnoth,0,1,7,0,0,1,2,0,0,0,1,0,0.0,0.0,0.3333333333333333,0.5
Joseph20202021,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
DarthSidious007,0,1,40,5,5,4,0,0,1,3,0,0,0.09803921568627451,0.0,0.0,2.0
RacistStew,0,1,6,3950,6,0,0,0,1,0,2,1,0.9967196568256371,0.0,1.0,0.0
Jeh,0,1,0,0,0,1,0,0,0,10,1,0,0.0,0.0,1.0,0.5
Burfdl,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
GoAway0000,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5
180.149.49.229,1,1,2,1,1,0,0,0,1,0,5,0,0.2,0.0,2.5,0.0
174.7.102.95,1,1,3,6,3,0,0,0,2,0,2,0,0.46153846153846156,0.0,0.6666666666666666,0.0
24.180.52.114,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
AzureSyaoran,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
168.91.255.100,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
24.46.248.101,1,1,12,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
117.96.176.126,1,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
Btaggett15,0,1,17,159,17,0,0,0,1,0,1,0,0.8195876288659794,0.0,0.5,0.0
Sanpitch,0,2,13,1,1,2,3,0,1,3,1,0,0.0625,0.0,0.2,0.6666666666666666
86.60.67.20,1,1,5,0,0,0,1,0,0,0,5,0,0.0,0.0,2.5,0.0
205.127.242.251,1,1,12,1,1,1,3,0,1,1,2,0,0.06666666666666667,0.0,0.4,0.5
124.107.181.17,1,1,9,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Zach264,0,1,10,0,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5
Lung salad,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
165.142.249.81,1,1,0,0,0,1,0,0,0,2,0,0,0.0,0.0,0.0,0.5
134.140.153.236,1,1,0,0,0,1,0,0,0,7,1,0,0.0,0.0,1.0,0.5
Pelotas,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Lakemeritt,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.5
46.198.45.109,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
59.183.140.9,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
109.150.88.31,1,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Corndawgydog,0,1,1,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
71.189.107.188,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
190.244.40.148,1,1,3,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
78.147.6.54,1,1,3,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Unreal7,0,29,114,199,44,1,19,25,25,1,13,0,0.5558659217877095,0.8333333333333334,0.18571428571428572,0.03333333333333333
Mytownsuckslol,0,1,1,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
JanetteDoe,0,3,4,1,1,0,1,0,1,0,0,0,0.14285714285714285,0.0,0.0,0.0
Rtycoon,0,1,69,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
94.7.173.62,1,1,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
190.64.70.245,1,1,6,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Song623,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
173.49.2.237,1,1,2,1,1,0,0,0,1,0,3,0,0.2,0.0,1.5,0.0
Frantz369,0,1,2,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
87.84.108.177,1,1,1,0,0,0,1,0,0,0,2,1,0.0,0.0,1.0,0.0
180.194.249.70,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Wegesrand,0,2,13,19,12,0,0,0,2,0,0,0,0.4222222222222222,0.0,0.0,0.0
Davshul,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Dtgm,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Fireyair,0,2,5,36,5,6,0,0,2,2,0,0,0.7659574468085106,0.0,0.0,2.0
213.94.179.246,1,1,5,1,1,0,0,0,1,0,2,1,0.125,0.0,1.0,0.0
KungDekZa,0,1,16,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Fattmann,0,1,9,0,0,0,3,0,0,0,2,0,0.0,0.0,0.5,0.0
Diablo-D3,0,1,0,2,0,0,0,1,0,0,0,0,0.6666666666666666,0.5,0.0,0.0
76.90.151.236,1,1,2,1,1,0,0,0,1,0,0,0,0.2,0.0,0.0,0.0
Sphilbrick,0,1,0,7,0,0,0,1,0,0,0,0,0.875,0.5,0.0,0.0
58.84.237.200,1,1,12,0,0,4,1,0,0,2,2,0,0.0,0.0,1.0,2.0
Icantwait,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
96.228.135.206,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24.211.199.16,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
82.39.134.88,1,1,1,0,0,0,1,0,0,0,4,0,0.0,0.0,2.0,0.0
KrazzyDJ,0,1,2,2,2,0,0,0,1,0,0,0,0.2857142857142857,0.0,0.0,0.0
Insanity Incarnate,0,1,0,0,0,1,0,0,0,12,0,0,0.0,0.0,0.0,0.5
Z2a,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
103.4.100.109,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Firkin Flying Fox,0,1,0,0,0,3,0,0,0,2,1,0,0.0,0.0,1.0,1.5
173.180.15.76,1,1,0,1,0,0,0,1,0,0,1,0,0.5,0.5,0.5,0.0
Mrsolutions,0,1,6,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
71.76.216.88,1,1,2,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
Frankly Man,0,2,2,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
Paulmaarti,0,1,3,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
FlyingMeeces,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
Tellonlytruth,0,1,5,0,0,3,3,0,0,0,2,0,0.0,0.0,0.5,1.5
Hmbr,0,1,13,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
HiW-Bot,0,12,9,9,3,0,4,4,2,0,1,0,0.4090909090909091,0.3076923076923077,0.09090909090909091,0.0
Beefman,0,1,8,7,2,0,1,1,1,0,0,0,0.3888888888888889,0.5,0.0,0.0
Cambio~enwiki,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Gurney601,0,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
205.226.66.120,1,1,16,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Desoto10,0,1,0,16,0,0,0,1,0,0,0,0,0.9411764705882353,0.5,0.0,0.0
31.51.136.29,1,1,1,0,0,0,1,0,0,0,1,1,0.0,0.0,0.5,0.0
78.151.61.146,1,1,10,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Opus88888,0,2,1,4,1,0,0,2,1,0,0,0,0.5714285714285714,0.6666666666666666,0.0,0.0
75.140.35.126,1,1,9,2,2,0,0,0,1,0,3,0,0.14285714285714285,0.0,1.5,0.0
Lavi123,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Op47,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
94.193.158.12,1,1,2,0,0,0,1,0,0,0,5,0,0.0,0.0,2.5,0.0
89.147.0.175,1,1,0,23,0,0,0,1,0,0,3,0,0.9583333333333334,0.5,1.5,0.0
FergusM1970,0,3,138,0,0,3,7,0,0,3,5,0,0.0,0.0,0.625,0.75
173.26.247.252,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
Jburge,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
180.246.192.132,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Bamyers99,0,4,14,6,4,0,1,1,1,0,0,0,0.24,0.2,0.0,0.0
112.205.92.127,1,2,0,0,0,0,0,0,0,0,3,0,0.0,0.0,3.0,0.0
Daren fitzgerald,0,1,21,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.5
186.108.252.218,1,1,0,3,0,0,0,1,0,0,0,0,0.75,0.5,0.0,0.0
203.115.81.82,1,1,4,0,0,0,2,0,0,0,3,0,0.0,0.0,1.0,0.0
Yumyumnoodles,0,1,3,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
86.131.176.235,1,1,3,0,0,0,1,0,0,0,5,1,0.0,0.0,2.5,0.0
98.26.147.207,1,1,4,4,4,0,0,0,1,0,1,1,0.3076923076923077,0.0,0.5,0.0
Charles Edward,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Sj,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
81.190.253.184,1,1,1,1,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0
Terry609,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
186.106.129.251,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
Poseidon1224,0,1,4,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
Koman90,0,2,0,1,0,0,0,1,0,0,0,0,0.5,0.3333333333333333,0.0,0.0
24.197.1.224,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
68.40.152.239,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Iownhippos47,0,1,3,0,0,1,1,0,0,0,2,0,0.0,0.0,1.0,0.5
173.49.49.26,1,1,0,2,0,0,0,1,0,0,0,0,0.6666666666666666,0.5,0.0,0.0
Nrpf22pr,0,1,11,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
Shahroozporia,0,2,10,2,2,0,2,0,1,0,0,0,0.13333333333333333,0.0,0.0,0.0
89.221.165.214,1,1,4,0,0,0,2,0,0,0,1,0,0.0,0.0,0.3333333333333333,0.0
212.219.220.117,1,1,1,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
Thegreatgrabber,0,1,0,1,0,0,0,1,0,0,1,0,0.5,0.5,0.5,0.0
Computerfanatic123,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Cincydude55,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Petelead,0,1,13,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Coolslide2,0,1,3,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
Deanh,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
170.185.125.19,1,1,4,2629,2,0,1,0,1,0,4,1,0.9973444613050075,0.0,1.3333333333333333,0.0
Wilson44691,0,2,2,2,2,0,0,0,1,0,0,0,0.2857142857142857,0.0,0.0,0.0
Wacky WeLsH LaD,0,1,23,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0
What was this guy eating?,0,2,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
83.108.127.217,1,1,6,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0
167.135.26.197,1,1,7,0,0,0,1,0,0,0,4,0,0.0,0.0,2.0,0.0
Gibson Flying V,0,1,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.0,0.0
DPM97,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
165.138.37.34,1,1,15,1,1,0,1,0,1,0,2,1,0.05555555555555555,0.0,0.6666666666666666,0.0
BeNiSh,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Greenock125,0,1,43,171,7,0,3,2,4,0,0,0,0.7702702702702703,1.0,0.0,0.0
XJDHDR,0,1,0,0,0,1,0,0,0,1,1,0,0.0,0.0,1.0,0.5
59.177.34.155,1,1,7,0,0,0,1,0,0,0,3,1,0.0,0.0,1.5,0.0
201.229.142.77,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
78337a52245f693432652c3421,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
Maxrdlf,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
98.224.220.75,1,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,2.0,0.0
69.203.67.69,1,1,3,0,0,0,1,0,0,0,3,0,0.0,0.0,1.5,0.0
Ntl500,0,1,3,0,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0
